%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
145, -47.95, -55.17, -69.17, -132.41, 0.000, 0.000, 0.000, 17:00:33.875
146, 24.71, 65.94, 21.23, 111.50, 0.000, 0.000, 0.000, 17:00:33.876
147, 73.91, 78.66, 84.03, 277.77, 0.000, 0.000, 0.000, 17:00:33.887
148, -17.06, 4.95, -24.16, 13.39, 0.000, 0.000, 0.000, 17:00:33.888
149, -41.78, -47.10, -66.74, -157.88, 0.000, 0.000, 0.000, 17:00:33.888
150, 45.05, 34.27, 33.52, 77.16, 0.000, 0.000, 0.000, 17:00:33.888
151, 87.67, 91.75, 91.05, 219.46, 0.000, 0.000, 0.000, 17:00:33.905
152, -14.98, 20.07, -0.17, 25.09, 0.000, 0.000, 0.000, 17:00:33.908
153, -45.14, -31.47, -59.20, -149.41, 0.000, 0.000, 0.000, 17:00:33.918
154, 61.99, 35.10, 40.22, 90.37, 0.000, 0.000, 0.000, 17:00:33.919
155, 84.65, 86.71, 104.36, 323.10, 0.000, 0.000, 0.000, 17:00:33.922
156, -35.76, 10.37, -2.59, 30.50, 0.000, 0.000, 0.000, 17:00:33.922
157, -13.63, -48.76, -78.57, -141.68, 0.000, 0.000, 0.000, 17:00:33.934
158, 49.32, 59.78, 40.66, 68.66, 0.000, 0.000, 0.000, 17:00:33.936
159, 73.01, 86.05, 68.66, 90.45, 0.000, 0.000, 0.000, 17:00:33.951
160, 0.72, 24.78, -10.22, -58.99, 0.000, 0.000, 0.000, 17:00:33.952
161, -44.17, -38.58, -21.50, -142.28, 0.000, 0.000, 0.000, 17:00:33.952
162, 55.69, 32.35, 39.02, 25.35, 0.000, 0.000, 0.000, 17:00:33.953
163, 111.00, 109.61, 66.72, 82.60, 0.000, 0.000, 0.000, 17:00:33.964
164, -6.88, -6.60, -11.08, 11.96, 0.000, 0.000, 0.000, 17:00:33.966
165, -80.24, -59.83, -35.45, -99.91, 0.000, 0.000, 0.000, 17:00:33.980
166, 66.23, 60.55, 49.67, 27.00, 0.000, 0.000, 0.000, 17:00:33.981
167, 96.31, 92.22, 102.55, 66.14, 0.000, 0.000, 0.000, 17:00:33.982
168, -23.17, -22.71, 15.19, 41.52, 0.000, 0.000, 0.000, 17:00:33.985
169, -17.96, -44.28, -16.94, -68.06, 0.000, 0.000, 0.000, 17:00:33.995
170, 68.94, 71.96, 40.74, 47.75, 0.000, 0.000, 0.000, 17:00:33.995
171, 53.98, 203.33, 76.16, 162.84, 0.000, 0.000, 0.000, 17:00:34.008
172, 8.31, 3.68, 27.68, 100.53, 0.000, 0.000, 0.000, 17:00:34.025
173, -60.96, -17.03, -17.05, -185.37, 0.000, 0.000, 0.000, 17:00:34.030
174, 38.19, 103.56, 63.90, 127.39, 0.000, 0.000, 0.000, 17:00:34.030
175, 68.39, 98.33, 76.38, 287.75, 0.000, 0.000, 0.000, 17:00:34.031
176, 25.20, 21.58, 3.93, 2.41, 0.000, 0.000, 0.000, 17:00:34.031
177, -16.35, -5.89, -32.53, -189.36, 0.000, 0.000, 0.000, 17:00:34.040
178, 117.04, 107.98, 52.77, 37.09, 0.000, 0.000, 0.000, 17:00:34.040
179, 142.09, 129.01, 107.09, 73.87, 0.000, 0.000, 0.000, 17:00:34.041
180, 4.14, -7.71, 23.79, -28.48, 0.000, 0.000, 0.000, 17:00:34.041
181, -31.20, -45.13, -9.75, -107.07, 0.000, 0.000, 0.000, 17:00:34.063
182, 159.61, 165.05, 63.47, -23.02, 0.000, 0.000, 0.000, 17:00:34.075
183, 314.07, 334.42, 100.00, 56.38, 0.000, 0.000, 0.000, 17:00:34.078
184, 77.91, 89.25, -22.39, -38.03, 0.000, 0.000, 0.000, 17:00:34.081
185, -96.33, -61.86, -39.85, -128.63, 0.000, 0.000, 0.000, 17:00:34.084
186, 136.10, 140.87, 66.64, -48.52, 0.000, 0.000, 0.000, 17:00:34.090
187, 196.01, 247.03, 85.74, 35.62, 0.000, 0.000, 0.000, 17:00:34.093
188, -71.01, 16.90, -15.71, -17.60, 0.000, 0.000, 0.000, 17:00:34.095
189, -95.98, 55.95, -96.04, -77.88, 0.000, 0.000, 0.000, 17:00:34.103
190, 51.32, 66.51, 35.08, 142.08, 0.000, 0.000, 0.000, 17:00:34.105
191, 90.19, 111.08, 94.83, 349.69, 0.000, 0.000, 0.000, 17:00:34.111
192, 1.99, -7.87, 31.92, 79.08, 0.000, 0.000, 0.000, 17:00:34.113
193, -57.97, -39.30, -26.44, -154.57, 0.000, 0.000, 0.000, 17:00:34.114
194, 50.42, 12.80, 40.59, 107.59, 0.000, 0.000, 0.000, 17:00:34.115
195, 84.15, 36.29, 99.74, 401.10, 0.000, 0.000, 0.000, 17:00:34.128
196, -18.59, -45.44, 10.13, 76.56, 0.000, 0.000, 0.000, 17:00:34.129
197, -43.10, -35.39, -58.00, -166.54, 0.000, 0.000, 0.000, 17:00:34.129
198, 26.26, 21.01, 36.97, 83.20, 0.000, 0.000, 0.000, 17:00:34.129
199, 31.27, 57.07, 117.47, 341.49, 0.000, 0.000, 0.000, 17:00:34.143
200, -25.91, -5.41, -10.76, 36.30, 0.000, 0.000, 0.000, 17:00:34.143
0, -27.47, -50.09, -44.10, -153.72, 0.000, 0.000, 0.000, 17:00:34.155
1, 48.03, 39.49, 52.95, 109.61, 0.000, 0.000, 0.000, 17:00:34.159
2, 60.19, 102.11, 96.38, 305.86, 0.000, 0.000, 0.000, 17:00:34.159
3, -4.32, -13.98, 27.31, 34.63, 0.000, 0.000, 0.000, 17:00:34.181
4, -33.61, -54.19, -70.92, -160.66, 0.000, 0.000, 0.000, 17:00:34.183
5, 19.28, 48.54, 57.73, 77.76, 0.000, 0.000, 0.000, 17:00:34.186
6, 52.82, 45.66, 85.49, 276.31, 0.000, 0.000, 0.000, 17:00:34.187
7, -2.44, -28.40, 8.30, 85.93, 0.000, 0.000, 0.000, 17:00:34.189
8, -105.01, -74.65, -46.36, -176.58, 0.000, 0.000, 0.000, 17:00:34.195
9, 58.67, 58.26, 72.17, 70.99, 0.000, 0.000, 0.000, 17:00:34.207
10, 68.89, 53.53, 63.18, 340.62, 0.000, 0.000, 0.000, 17:00:34.207
11, -31.99, -39.34, 6.66, 78.62, 0.000, 0.000, 0.000, 17:00:34.208
12, -56.09, -50.88, -61.16, -92.21, 0.000, 0.000, 0.000, 17:00:34.209
13, 60.85, 57.50, 47.56, 74.01, 0.000, 0.000, 0.000, 17:00:34.218
14, 61.01, 65.38, 81.87, 289.57, 0.000, 0.000, 0.000, 17:00:34.219
15, 1.74, -25.83, -8.03, -49.89, 0.000, 0.000, 0.000, 17:00:34.233
16, -35.84, -11.84, -86.13, -311.32, 0.000, 0.000, 0.000, 17:00:34.234
17, -3.49, 114.62, 55.14, 111.89, 0.000, 0.000, 0.000, 17:00:34.236
18, 53.23, 144.18, 81.04, 465.26, 0.000, 0.000, 0.000, 17:00:34.237
19, -12.35, 78.12, -31.11, -33.51, 0.000, 0.000, 0.000, 17:00:34.248
20, -40.56, 83.40, -67.91, -346.17, 0.000, 0.000, 0.000, 17:00:34.248
21, -32.85, 130.65, 50.93, 100.53, 0.000, 0.000, 0.000, 17:00:34.264
22, -5.40, 213.06, 85.14, 440.55, 0.000, 0.000, 0.000, 17:00:34.265
23, -38.70, 121.19, -31.82, -2.80, 0.000, 0.000, 0.000, 17:00:34.267
24, -109.53, -45.95, -49.53, -172.71, 0.000, 0.000, 0.000, 17:00:34.268
25, 34.46, 236.57, 38.17, -160.18, 0.000, 0.000, 0.000, 17:00:34.277
26, 37.26, 189.19, 73.35, 312.52, 0.000, 0.000, 0.000, 17:00:34.277
27, -84.67, 47.56, -3.78, -10.62, 0.000, 0.000, 0.000, 17:00:34.297
28, -92.03, -46.31, -31.32, -235.88, 0.000, 0.000, 0.000, 17:00:34.297
29, -27.72, 123.06, 43.16, 37.13, 0.000, 0.000, 0.000, 17:00:34.298
30, 39.90, 131.65, 89.85, 337.89, 0.000, 0.000, 0.000, 17:00:34.298
31, -51.85, 37.09, -12.44, -33.39, 0.000, 0.000, 0.000, 17:00:34.309
32, -77.02, -78.66, -22.07, -213.34, 0.000, 0.000, 0.000, 17:00:34.310
33, 49.50, 273.80, 47.72, -208.71, 0.000, 0.000, 0.000, 17:00:34.322
34, 64.24, 242.08, 78.05, 222.86, 0.000, 0.000, 0.000, 17:00:34.322
35, -16.66, 22.01, -4.25, -27.96, 0.000, 0.000, 0.000, 17:00:34.323
36, -91.17, -10.11, -19.98, -310.46, 0.000, 0.000, 0.000, 17:00:34.323
37, -11.89, 102.71, 80.16, 9.45, 0.000, 0.000, 0.000, 17:00:34.339
38, 83.77, 179.30, 124.72, 334.37, 0.000, 0.000, 0.000, 17:00:34.339
39, -48.61, -36.88, -1.10, 40.96, 0.000, 0.000, 0.000, 17:00:34.353
40, -222.27, -4.84, -117.93, -88.44, 0.000, 0.000, 0.000, 17:00:34.353
41, 38.66, 178.31, -23.99, 63.34, 0.000, 0.000, 0.000, 17:00:34.354
42, 216.33, 239.48, 48.55, 196.54, 0.000, 0.000, 0.000, 17:00:34.355
43, 25.42, 1.44, -80.29, 72.04, 0.000, 0.000, 0.000, 17:00:34.373
44, -114.82, -99.16, -125.40, -46.38, 0.000, 0.000, 0.000, 17:00:34.381
45, 57.80, 96.87, 51.69, 61.69, 0.000, 0.000, 0.000, 17:00:34.387
46, 170.97, 177.07, 77.96, 111.39, 0.000, 0.000, 0.000, 17:00:34.388
47, 66.49, -37.95, 17.71, -37.71, 0.000, 0.000, 0.000, 17:00:34.391
48, -214.38, -92.15, -18.79, -129.79, 0.000, 0.000, 0.000, 17:00:34.392
49, -119.62, 110.43, 84.89, 111.06, 0.000, 0.000, 0.000, 17:00:34.398
50, 177.78, 223.50, 107.69, 183.34, 0.000, 0.000, 0.000, 17:00:34.399
51, 47.00, 25.80, 17.32, 4.73, 0.000, 0.000, 0.000, 17:00:34.413
52, -67.26, -106.16, -26.25, -145.47, 0.000, 0.000, 0.000, 17:00:34.414
53, 115.64, 59.71, 49.33, 55.29, 0.000, 0.000, 0.000, 17:00:34.417
54, 208.73, 231.47, 97.89, 150.25, 0.000, 0.000, 0.000, 17:00:34.418
55, 31.38, 19.63, 15.71, 0.78, 0.000, 0.000, 0.000, 17:00:34.432
56, -76.56, -86.46, -62.20, -178.17, 0.000, 0.000, 0.000, 17:00:34.441
57, 122.87, 11.74, 22.41, 58.61, 0.000, 0.000, 0.000, 17:00:34.445
58, 221.70, 109.45, 114.18, 159.24, 0.000, 0.000, 0.000, 17:00:34.451
