delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
2.5195866;1.616775;0.5197478;0.96805227;3.1293626;2.1245277;0.5047735;0.25631255;0.3873095;0.12116088;4.4090905;0.3985888;0.3310277;0.42501065;0.18860385;11.558835;1.082629;0.306171;1.0871841;4.025741;0.53673035;0.5438266;0.31701097;0.3296122;0.17745104;5.137449;1.6279929;0.7119;0.46727756;1.6941473;2.8033783;1.86035;0.5135405;0.694936;0.96093553;4.2947254;2.8165474;0.6570986;0.42325962;0.31978735;2.6552644;1.2442865;2.6783185;1.2635441;0.28337747;1.3800299;0.5691782;0.33814257;0.34332615;0.12108901;0.59459823;0.3538892;0.26432395;0.3156169;0.14479363;0.43596482;0.3169586;0.24229923;0.3120693;0.10305007;1.8666549;0.2413131;0.2826749;0.36670816;0.12115524;7.6822276;0.3880286;0.4105784;0.35136154;0.56874746;13.083674;1.1168755;1.48087;0.87290794;2.5033202;45.6638;1.3340385;0.51592535;0.88677716;2.2253957;5
2.4888709;1.5929157;0.50379455;0.9617153;3.1377015;1.9866459;0.47863358;0.24307843;0.36393613;0.12521726;4.4035525;0.3915801;0.3113794;0.40942442;0.1933077;10.521121;1.0026397;0.28599244;1.0742428;4.0305586;0.5116423;0.5195795;0.29368204;0.31648856;0.18212487;5.1487517;1.5220112;0.675497;0.45394695;1.6968055;2.6169565;1.77274;0.47571534;0.67549103;0.9657589;3.91174;2.6589236;0.5949979;0.41106656;0.32301557;2.4742446;1.2186952;2.5331736;1.2502611;0.28589845;1.3590947;0.5426419;0.3251931;0.3344577;0.1237629;0.6043916;0.33959717;0.24845895;0.30484456;0.14684042;0.45007995;0.30757743;0.22949594;0.30155075;0.10562717;1.8324;0.23969902;0.2688538;0.3540994;0.12314739;7.871181;0.35170877;0.4010851;0.34448007;0.57126814;12.552074;1.068447;1.4599183;0.85821384;2.5023205;44.728996;1.3248241;0.53187;0.88507515;2.222833;5
2.4606264;1.5600752;0.48835474;0.95790315;3.1477196;1.8620796;0.45187053;0.22954342;0.34419397;0.12939341;4.402484;0.3828194;0.29202414;0.39395556;0.19804868;9.600326;0.9218662;0.2669544;1.0605038;4.0349526;0.50499296;0.49257094;0.27131972;0.30470568;0.18694545;5.1717544;1.4155167;0.63846195;0.44122818;1.7003372;2.4630904;1.6730136;0.439371;0.65768105;0.9706791;3.5782092;2.490783;0.54082644;0.4015392;0.3265857;2.3284645;1.1905768;2.381235;1.234998;0.28873992;1.347808;0.52049863;0.31171185;0.32595545;0.12660751;0.61568063;0.32314116;0.2328641;0.29563496;0.14905871;0.4660637;0.29645044;0.21683754;0.29246587;0.108377345;1.812122;0.23733199;0.2551087;0.34260246;0.1253732;8.011341;0.32747447;0.3878364;0.3390604;0.57395804;12.123689;1.0149513;1.4357271;0.8450893;2.5017598;44.036385;1.3122201;0.5455287;0.88634217;2.220522;5
2.4359634;1.5191535;0.47472095;0.95636946;3.1590314;1.750239;0.42536828;0.21614006;0.3273698;0.13365018;4.4095283;0.3710058;0.27263823;0.37922707;0.20270838;8.789147;0.844982;0.25022277;1.0463762;4.0387025;0.50772554;0.46273485;0.24912436;0.2939276;0.1918123;5.20684;1.3097026;0.6023962;0.42930293;1.7045197;2.3352761;1.5661328;0.40538967;0.64408535;0.9756714;3.28125;2.3191445;0.48978293;0.39519772;0.33048657;2.220981;1.1595944;2.222186;1.2190764;0.29164273;1.3476653;0.50077647;0.29862952;0.3181628;0.12955263;0.6276262;0.3046291;0.21734233;0.2873776;0.15148294;0.48336285;0.28361857;0.20397173;0.2842908;0.11124417;1.8061246;0.2339625;0.24133444;0.33162344;0.12785228;8.100427;0.30594555;0.37505186;0.334442;0.576668;11.808368;0.9582156;1.4072225;0.8349662;2.5015156;43.599564;1.295488;0.56032985;0.8922248;2.2192621;5
2.4178917;1.4696281;0.46240643;0.95756006;3.1709695;1.6510227;0.39895284;0.20314986;0.31371617;0.1379129;4.4297667;0.35853016;0.25330484;0.36486143;0.20724244;8.068933;0.78572595;0.23227608;1.0324912;4.0419655;0.51606405;0.43333638;0.22615644;0.2849014;0.19671471;5.251272;1.2119097;0.56376535;0.41821712;1.7091279;2.226633;1.4593047;0.37037316;0.63131255;0.9807176;3.01649;2.1523676;0.44502407;0.3908333;0.3346786;2.1433845;1.1265893;2.0605717;1.2043293;0.2946833;1.3598645;0.48311335;0.2863415;0.31109765;0.13252228;0.6393147;0.28537163;0.20236526;0.28089634;0.15397558;0.50147146;0.2697379;0.19134063;0.27772123;0.11419084;1.8137112;0.22965014;0.22936934;0.32191512;0.13045324;8.136935;0.2878118;0.36132485;0.3321236;0.5791297;11.600996;0.9021195;1.3761575;0.82644516;2.5017133;43.42841;1.279587;0.5716708;0.89908224;2.218606;5
2.4090085;1.4109671;0.45139828;0.9609803;3.1832347;1.5708166;0.3737639;0.19202164;0.30251744;0.14210343;4.4686112;0.34648865;0.23769102;0.35121295;0.21150379;7.4829445;0.7391723;0.2175711;1.0186629;4.044235;0.52837574;0.40399796;0.20839578;0.27720076;0.20144983;5.303839;1.1221212;0.5291743;0.4079185;1.7138686;2.1356874;1.352251;0.33913767;0.62100554;0.9853942;2.7942262;1.9887221;0.4100973;0.38831344;0.33881143;2.0964832;1.0906035;1.9015328;1.1904382;0.29776636;1.3839488;0.4662887;0.2752038;0.3053764;0.13549055;0.6503273;0.26531592;0.19038337;0.27600476;0.15649353;0.51996046;0.2548065;0.17925714;0.27315432;0.117143236;1.8360808;0.2241419;0.21914342;0.31379408;0.13314608;8.121123;0.27394018;0.3481481;0.3310845;0.5813865;11.496114;0.84548163;1.3427601;0.81997544;2.5020375;43.541344;1.2672997;0.58228064;0.9112997;2.2187903;5
2.4108033;1.3451436;0.4412308;0.9671064;3.1952796;1.5051702;0.34713537;0.18396398;0.2932264;0.14609289;4.5295777;0.33404723;0.22392341;0.3390385;0.21540563;7.0409627;0.70206535;0.2045745;1.0052483;4.045832;0.5438812;0.373894;0.19392191;0.27133924;0.2059609;5.361842;1.0383289;0.4967366;0.39964628;1.7183717;2.060144;1.2466468;0.31734702;0.6121713;0.9898677;2.6103244;1.8271946;0.37825185;0.38833883;0.34307384;2.0755885;1.0520235;1.7492653;1.1779838;0.30079406;1.4190409;0.4490651;0.2667691;0.30029422;0.13836603;0.6604837;0.24468689;0.180735;0.2728612;0.15907447;0.53839564;0.23905098;0.16744468;0.2702693;0.12006922;1.8733951;0.21781528;0.20979406;0.3065303;0.13591577;8.063796;0.2635725;0.33664668;0.33154368;0.5833799;11.489735;0.78992033;1.3070579;0.81481373;2.5028484;43.962696;1.2555554;0.5902939;0.92677575;2.2202597;5
2.4212856;1.2735854;0.43277973;0.974684;3.206878;1.449352;0.31874013;0.17701027;0.2872381;0.14985524;4.6121693;0.3199169;0.21184123;0.32825422;0.21885835;6.7089515;0.6755278;0.19329894;0.99357563;4.04674;0.5615999;0.34327394;0.18193905;0.2669112;0.21011622;5.4227905;0.9611494;0.46830118;0.39100453;1.7224276;2.0040274;1.1462312;0.30131337;0.60521346;0.9939757;2.457567;1.6750895;0.35328305;0.39000553;0.34727037;2.076477;1.0126226;1.6091359;1.1669992;0.3037823;1.4646399;0.4319254;0.25963023;0.29706782;0.14104202;0.6700023;0.22396404;0.17277639;0.27110118;0.16156775;0.55646044;0.22289678;0.15925825;0.26892865;0.12283828;1.9254528;0.21052307;0.20118824;0.30076927;0.13854735;7.976836;0.2552623;0.3274439;0.3331381;0.5850557;11.582047;0.7398705;1.2702242;0.81105644;2.5035443;44.71102;1.2485813;0.5945875;0.9461278;2.2224183;5
2.4364352;1.2015785;0.4249918;0.98367226;3.2177641;1.4007994;0.29374275;0.1720959;0.28274786;0.15304291;4.7125187;0.3110837;0.20146933;0.31882775;0.22172359;6.473293;0.6585493;0.18429914;0.9821121;4.0467653;0.5801605;0.31368572;0.17211255;0.26389968;0.213815;5.4817805;0.89297014;0.4445354;0.38401133;1.7258265;1.9657792;1.0570341;0.28840908;0.5998955;0.9975283;2.3283412;1.5370349;0.33403054;0.39230156;0.3511457;2.0962248;0.97421956;1.4872447;1.1557578;0.3065121;1.519728;0.41492632;0.25347605;0.29532078;0.14350149;0.6782849;0.20415677;0.16651402;0.27018023;0.16394682;0.5735578;0.20669007;0.15311313;0.26857814;0.12539507;1.9918183;0.20248249;0.19469406;0.2957622;0.14108765;7.87373;0.24978831;0.32062545;0.33540618;0.5864033;11.772524;0.6974;1.2331592;0.8088391;2.504444;45.797226;1.2486258;0.59837234;0.9665406;2.225819;5
2.4551966;1.1299121;0.41878137;0.9941986;3.2277954;1.3609748;0.2711912;0.16750884;0.2813488;0.15583767;4.8270226;0.3053835;0.19166659;0.3111044;0.22401175;6.326379;0.649548;0.17337324;0.9732507;4.0461397;0.5991941;0.28515297;0.1642524;0.2620418;0.21698551;5.5357494;0.83192533;0.42362896;0.3780382;1.7282989;1.9448779;0.9784024;0.2786336;0.59612185;1.0005513;2.217404;1.412541;0.32153907;0.39786598;0.35487437;2.1334975;0.9357433;1.385443;1.1473708;0.30905882;1.5845916;0.39775634;0.24805292;0.29502425;0.14562905;0.68482023;0.18525507;0.16136844;0.27046585;0.16613644;0.5892274;0.19119966;0.14791977;0.26940563;0.12768047;2.0731614;0.19425622;0.18768966;0.29220268;0.14345467;7.7752256;0.24591553;0.31565157;0.33874997;0.5874358;12.061212;0.66097754;1.196299;0.8076448;2.505222;47.226852;1.2513517;0.5968878;0.9904037;2.2303684;5
2.4762866;1.0608761;0.41431087;1.0055095;3.2366724;1.3288416;0.24903944;0.16422339;0.28148887;0.15806645;4.9538894;0.30090725;0.18329333;0.3049593;0.22555923;6.257272;0.64886343;0.1649162;0.96579486;4.0446076;0.61818635;0.25892416;0.15801552;0.2612655;0.21950457;5.583557;0.7765363;0.40299723;0.37358192;1.729636;1.9414353;0.9105611;0.27172196;0.59449446;1.002773;2.1207001;1.2993166;0.31415373;0.4071707;0.35771224;2.1861162;0.8965506;1.3026298;1.1408215;0.31100902;1.6597149;0.3819121;0.2407481;0.29622492;0.14752683;0.6896343;0.16744119;0.15739341;0.27156413;0.16798252;0.6030506;0.17669252;0.1435174;0.27103582;0.12957193;2.171538;0.18607168;0.18110791;0.2891903;0.14550392;7.6967716;0.24445081;0.3126968;0.3428161;0.5881426;12.445998;0.6341619;1.161318;0.80729973;2.505466;48.992496;1.2585069;0.5943147;1.0147563;2.2354615;5
2.498881;0.9935287;0.4091449;1.016926;3.2447193;1.3023021;0.22635868;0.16125855;0.28295797;0.15964521;5.089476;0.29671413;0.1750769;0.300052;0.22631036;6.261045;0.65706754;0.15594584;0.95991176;4.0426755;0.63757133;0.23685706;0.15224093;0.26131782;0.22135073;5.6221805;0.7271843;0.3832368;0.36994204;1.7295685;1.9533617;0.85733813;0.2653444;0.59353244;1.0047119;2.0363657;1.2061638;0.3114263;0.41849306;0.3602779;2.2519052;0.8621609;1.2306955;1.138156;0.31255883;1.7454722;0.36715007;0.23453452;0.29802364;0.14874536;0.6924137;0.15554908;0.15392473;0.27323696;0.1694536;0.61471933;0.16362119;0.13948677;0.27330396;0.13101202;2.2860744;0.17790194;0.17524616;0.28667253;0.14709197;7.6633377;0.24604432;0.3110156;0.34757528;0.5886245;12.928705;0.61609834;1.1274277;0.80708706;2.5056562;51.087215;1.2747079;0.5880571;1.0404639;2.2415142;5
2.5218875;0.933176;0.40567482;1.0284342;3.2521455;1.2801235;0.205176;0.15900835;0.28568828;0.1607656;5.2329316;0.29256;0.16776952;0.29654297;0.2264546;6.3330617;0.6747008;0.14845388;0.9551099;4.040497;0.6564644;0.22005266;0.1481006;0.2620521;0.22262113;5.6515164;0.6831784;0.3662936;0.36706558;1.7280723;1.9771523;0.8179776;0.26159844;0.59402686;1.0063823;1.9668368;1.1313106;0.31370938;0.43180528;0.36254987;2.3337893;0.8349324;1.1672653;1.1376657;0.31386024;1.8432765;0.35430217;0.22893791;0.30039835;0.14972404;0.69354224;0.14707606;0.1515834;0.27548397;0.17081541;0.6240149;0.15228386;0.13618182;0.2760509;0.13211206;2.4160569;0.16979806;0.1699785;0.28475624;0.14859043;7.680932;0.24924971;0.31127772;0.35260388;0.5890053;13.504791;0.60486025;1.0957053;0.80763507;2.505927;53.51386;1.3029625;0.5798685;1.0674249;2.2486207;5
2.5451107;0.87971216;0.40437868;1.0401524;3.258844;1.2626883;0.1859425;0.15797134;0.28863883;0.1617817;5.3811717;0.2883199;0.16155225;0.29391107;0.22629836;6.4661865;0.6998873;0.1418575;0.95238274;4.0378666;0.67465454;0.20710628;0.14526817;0.26328143;0.22368982;5.6719985;0.64456946;0.35182422;0.36508682;1.7253834;2.0130258;0.78855157;0.25967908;0.5956447;1.0076715;1.9112642;1.073758;0.32046026;0.44683504;0.3643193;2.4290469;0.8249531;1.1141423;1.1390506;0.31490484;1.9536792;0.3438223;0.2240538;0.30308634;0.15050893;0.6931712;0.14109091;0.15025946;0.2779829;0.17205724;0.6308324;0.14264975;0.13357206;0.27897906;0.1330103;2.5609617;0.16242567;0.16535057;0.2832166;0.1499689;7.7547336;0.25373352;0.31268394;0.35802487;0.5893399;14.173583;0.60146093;1.0690583;0.80867916;2.5061097;56.266315;1.3475912;0.56408036;1.0956775;2.2564652;5
2.5678055;0.83136237;0.4053268;1.0518632;3.2646022;1.2502799;0.16862953;0.15714025;0.29194373;0.16246308;5.5314875;0.28333864;0.15599033;0.29193172;0.22592245;6.6590014;0.7349536;0.13723984;0.9501715;4.0350075;0.69232076;0.1967358;0.14367828;0.26467755;0.22453041;5.689747;0.606869;0.3383789;0.36371332;1.721779;2.0606563;0.7672859;0.25869042;0.59985167;1.0085728;1.8671898;1.0301181;0.3314235;0.4637011;0.3655249;2.538114;0.8272358;1.0792216;1.1420578;0.31570888;2.074782;0.33670887;0.22010495;0.30575615;0.15106715;0.6916678;0.13717918;0.14977895;0.28043425;0.1731229;0.63523835;0.13465148;0.13150947;0.28187412;0.1336425;2.7198606;0.15591663;0.1611613;0.2819259;0.15110609;7.8821054;0.25978416;0.31533113;0.36316505;0.58967566;14.92804;0.6043105;1.0493622;0.8101091;2.5063832;59.322464;1.4071571;0.5497317;1.1238104;2.2654698;5
2.5872912;0.7900787;0.4060399;1.0633011;3.2690604;1.2404506;0.15456045;0.15744868;0.29513526;0.16271707;5.679231;0.27878663;0.15175426;0.29009932;0.22508214;6.9055815;0.77665925;0.1313611;0.9484712;4.0318656;0.7096768;0.18816859;0.14288183;0.26602483;0.22498026;5.7043786;0.5727886;0.32561412;0.36218846;1.7169161;2.1220367;0.7481861;0.25932318;0.6072744;1.0092129;1.8357365;0.99941605;0.3461391;0.48114347;0.36622638;2.664298;0.83334696;1.0554273;1.1461487;0.3160867;2.2041523;0.33225867;0.2169269;0.30811673;0.15137501;0.6893635;0.1344855;0.14969562;0.28265125;0.17391379;0.6368928;0.1281916;0.12981716;0.28455153;0.13394634;2.8907418;0.1510671;0.15685049;0.28081644;0.15192781;8.061677;0.2673916;0.31881687;0.36807197;0.5899521;15.751858;0.61079633;1.0263479;0.8123093;2.50655;62.633717;1.4728265;0.53679186;1.1535645;2.2754695;5
2.5993009;0.7591901;0.40874177;1.0754865;3.2723024;1.2322005;0.1436564;0.15764195;0.29803982;0.16269897;5.8173327;0.27661797;0.14664976;0.28871673;0.22401689;7.199415;0.82543993;0.12926503;0.94665617;4.0283465;0.7271072;0.18178442;0.14246586;0.26734948;0.22510041;5.711555;0.5531435;0.31578308;0.36184257;1.7113801;2.1930687;0.73188174;0.26341516;0.61502093;1.0094229;1.816906;0.98005885;0.36369687;0.49869576;0.36643714;2.8057745;0.8433681;1.0408938;1.1501094;0.3160166;2.339264;0.33028504;0.21489498;0.3099001;0.15144496;0.6868447;0.13303508;0.15045223;0.2844562;0.1745172;0.6361231;0.12322399;0.12864925;0.28684366;0.1339954;3.0703635;0.14803624;0.15457508;0.27927148;0.15268432;8.288322;0.27644882;0.3227922;0.3727183;0.59013176;16.625359;0.6194261;1.0221388;0.8133418;2.506547;66.12186;1.5588715;0.5221578;1.1819937;2.2869084;5
2.596848;0.7427169;0.41694188;1.0845385;3.2747645;1.2243176;0.13517788;0.15915146;0.30030826;0.16239825;5.9361563;0.27606475;0.14484245;0.28619778;0.22271356;7.538496;0.8819113;0.12564684;0.9452228;4.0242033;0.743214;0.17687947;0.14368299;0.26764995;0.22482789;5.7038317;0.544271;0.30889696;0.3597949;1.7051096;2.2702615;0.7216439;0.26626855;0.62387466;1.0090992;1.8092637;0.9686424;0.3843724;0.5160358;0.3660879;2.9548254;0.85832983;1.0355177;1.1521307;0.31553787;2.4758856;0.33121186;0.21505877;0.3107948;0.15148109;0.68443936;0.1328885;0.15154228;0.2857681;0.17494982;0.63314176;0.11960248;0.12791796;0.2885527;0.1338628;3.2557755;0.14625755;0.15038005;0.27862215;0.15293382;8.555706;0.28689408;0.32772195;0.37660554;0.5904684;17.522629;0.6357093;1.003988;0.8156777;2.505429;69.695015;1.644484;0.50473166;1.2130398;2.2974453;5
2.5827084;0.72585654;0.42108008;1.096256;3.2758415;1.2162528;0.12799498;0.16038111;0.3023483;0.16184053;6.031826;0.27344713;0.14057605;0.28448302;0.22152127;7.9207606;0.94614536;0.12310445;0.94321364;4.0198603;0.7564727;0.17200345;0.14394844;0.26819932;0.22433974;5.6861386;0.5382629;0.30017406;0.35843673;1.6984742;2.3532257;0.71629727;0.27178884;0.63258666;1.0082579;1.8116057;0.9617399;0.40621898;0.5328105;0.36508864;3.1074266;0.8809333;1.0378292;1.1540474;0.31512547;2.6095622;0.33287337;0.21613693;0.31135744;0.1513901;0.68226486;0.13378797;0.15284342;0.28644794;0.17530902;0.62803525;0.11705322;0.12736139;0.289648;0.13363013;3.4450526;0.14595398;0.1482329;0.27682316;0.15320069;8.855975;0.2983498;0.33275408;0.37981611;0.590806;18.432726;0.6621424;1.0037922;0.81700593;2.5046663;73.28187;1.7532201;0.5058532;1.2371813;2.3089654;5
2.5658937;0.70915425;0.42866635;1.1065599;3.2753398;1.2088791;0.121811256;0.1621436;0.303386;0.16091885;6.1053514;0.26739654;0.1376925;0.28102762;0.2197665;8.341948;1.0166657;0.120610446;0.9406346;4.014938;0.7696365;0.16722202;0.1451487;0.26736283;0.22335573;5.6726665;0.53576803;0.29535955;0.3553669;1.6908514;2.4384205;0.71533376;0.27882725;0.63989437;1.0069739;1.821997;0.9601638;0.43108577;0.54873496;0.36341497;3.2644753;0.9071567;1.0436213;1.151632;0.31506267;2.7367039;0.33661354;0.21835354;0.3105468;0.15107974;0.68065083;0.13561274;0.15416756;0.2864679;0.17565311;0.62127364;0.11546735;0.12708351;0.29003388;0.13333759;3.636868;0.14734563;0.145289;0.27545837;0.15348557;9.1786785;0.3118639;0.33793676;0.38215837;0.59103906;19.345325;0.69224775;0.9985216;0.81742936;2.50354;76.86175;1.8880907;0.48874223;1.2611274;2.3202446;5
2.5499182;0.6969883;0.4378826;1.115875;3.2739773;1.2041516;0.11709255;0.16382271;0.30383697;0.15971479;6.1573358;0.26137963;0.134843;0.277472;0.21781613;8.794284;1.0934379;0.11826147;0.93772495;4.009188;0.7885811;0.1636852;0.14637429;0.26604128;0.22210321;5.672664;0.5384574;0.29149058;0.3518492;1.6830428;2.526792;0.71756434;0.28630832;0.6463839;1.005416;1.8382444;0.9654102;0.45688596;0.5632439;0.36107185;3.4253025;0.93332696;1.0549383;1.1517972;0.31453428;2.85837;0.34239465;0.22125518;0.30922747;0.15081997;0.679739;0.13808885;0.1556101;0.28593424;0.17598523;0.61312324;0.114665955;0.12703294;0.28977758;0.13304217;3.8301182;0.1493808;0.14307038;0.27376726;0.15373805;9.509132;0.32944596;0.34209552;0.38277516;0.59143585;20.263851;0.72182035;0.9967948;0.81842226;2.5018585;80.440445;2.0199933;0.47068095;1.2788105;2.3295555;5
2.5326178;0.68219894;0.44634432;1.126171;3.2710252;1.2025814;0.11375016;0.16565616;0.30311993;0.15842907;6.1858463;0.25472966;0.13227507;0.2733786;0.21579485;9.269505;1.1763327;0.11615677;0.9336297;4.002621;0.81352615;0.1603379;0.1472736;0.26440915;0.22056016;5.682926;0.54471856;0.288066;0.34799215;1.6745455;2.6166914;0.71832275;0.29508334;0.65105766;1.0032855;1.8589091;0.97655195;0.4852095;0.5761442;0.35850626;3.5865018;0.9690068;1.0764458;1.1538349;0.31397825;2.971549;0.34992272;0.22477403;0.30700952;0.15060313;0.6794052;0.14102031;0.15663949;0.28493008;0.1762568;0.6035145;0.11453929;0.12685776;0.28896105;0.13269357;4.0226464;0.15247345;0.14064729;0.2723512;0.15386538;9.833399;0.34911042;0.3465893;0.38330945;0.5918831;21.170856;0.75427485;0.99523884;0.8193736;2.4996793;83.9861;2.15507;0.45691466;1.2962967;2.3373127;5
2.5192237;0.67209685;0.45649916;1.1348655;3.266826;1.2047876;0.111579075;0.16649674;0.30185983;0.15701212;6.186143;0.24705598;0.12989579;0.26882583;0.2137597;9.755132;1.2628142;0.11400075;0.92950994;3.9949508;0.8434344;0.1576182;0.14808393;0.26207185;0.2188534;5.7014775;0.5535864;0.28596026;0.34376246;1.6662239;2.7054806;0.71948415;0.30444327;0.65382195;1.0008323;1.8873233;0.99061364;0.5154927;0.5867746;0.35551178;3.7423763;1.0109093;1.125666;1.1509798;0.3134697;3.073694;0.35875303;0.2285392;0.30407533;0.15051997;0.68080014;0.14459834;0.15708123;0.28329816;0.17654835;0.5935576;0.115021564;0.12633163;0.28754756;0.13245381;4.210475;0.15562412;0.13773319;0.27100646;0.15412882;10.149976;0.3693214;0.35163403;0.38243797;0.5922731;22.032782;0.78916264;0.98870385;0.82065356;2.4972389;87.40168;2.2943907;0.44738406;1.3119407;2.3440452;5
2.5291557;0.67048055;0.46740866;1.1434494;3.2624037;1.2093139;0.1099091;0.16787843;0.29918137;0.15538487;6.1548204;0.23918094;0.12731677;0.26340866;0.21191864;10.239063;1.3509609;0.11324648;0.9237426;3.9857585;0.87537587;0.1556705;0.1483853;0.258888;0.21703056;5.725043;0.56379956;0.285892;0.33916268;1.6582383;2.789425;0.72087216;0.3141248;0.6544832;0.99806523;1.9222558;1.0073413;0.5483399;0.5950304;0.35238373;3.890541;1.0570811;1.1884941;1.1497447;0.31275007;3.1599243;0.3683915;0.23255311;0.3000251;0.1505207;0.6829837;0.14851236;0.15749982;0.2808612;0.17679489;0.58278567;0.11598361;0.12605086;0.28520036;0.13222946;4.390756;0.16003123;0.13589612;0.2691404;0.15424451;10.450622;0.38964626;0.35391897;0.38023865;0.59269583;22.814713;0.8248396;0.9863373;0.82076246;2.4943988;90.54576;2.4385786;0.43577638;1.3255569;2.3492992;5
2.5741355;0.6736269;0.4790772;1.1504827;3.2569172;1.2151217;0.10826797;0.16814741;0.2952977;0.15387657;6.0843935;0.23322684;0.1258922;0.25799307;0.20977105;10.706482;1.4403845;0.11045313;0.9172698;3.9760506;0.9082943;0.1544163;0.14857455;0.25491044;0.21508385;5.7541285;0.57648957;0.28727698;0.33397138;1.6502769;2.864768;0.72115934;0.32398933;0.65302616;0.9952632;1.9625201;1.0258465;0.5833668;0.60075086;0.3490061;4.026271;1.1053474;1.2680273;1.1429267;0.31229025;3.2276344;0.37913007;0.23935106;0.29498625;0.15063012;0.6852175;0.1523446;0.15689132;0.2775376;0.17708454;0.5713375;0.11720996;0.12522179;0.2818227;0.13212831;4.5616155;0.16521226;0.13258749;0.26671508;0.1544443;10.734198;0.41045463;0.35769492;0.37739632;0.59328985;23.488344;0.8580855;0.98395014;0.82059264;2.4914773;93.26587;2.5900412;0.41287565;1.3358527;2.3531861;5
2.6510057;0.67761797;0.48942065;1.1577023;3.2510676;1.2212286;0.10719124;0.16838816;0.2904874;0.15225285;5.9684114;0.22935209;0.12347107;0.25221664;0.20792688;11.149352;1.5295002;0.11016659;0.910069;3.9644818;0.9418324;0.15359853;0.14798117;0.25027978;0.21318789;5.797638;0.5929209;0.28947195;0.3293569;1.6424795;2.9284415;0.7202573;0.33348203;0.6493945;0.99212223;2.0102618;1.0444632;0.61963725;0.6041408;0.34579647;4.1549845;1.1590132;1.3648084;1.1345549;0.3117701;3.2747617;0.39026403;0.24762234;0.28954652;0.15070686;0.686392;0.1561352;0.15630132;0.27362186;0.17732252;0.55900705;0.11861796;0.1245656;0.27778867;0.13201426;4.724338;0.1710675;0.13093455;0.26379257;0.15450759;11.003876;0.4315943;0.3608682;0.3743405;0.5937987;24.03147;0.89355934;0.98141795;0.819539;2.4880922;95.52322;2.7436075;0.40505856;1.342882;2.3550358;5
